load,true_pattern,hetero,scale,pred_mode,cdf_mode,value_mode,frozen,calibrated,greedy,fipd,frozen_gap,calibrated_gap,delta,delta_std,runs,frozen_viol,calibrated_viol,delta_ci95
1.0,mixed,medium,1.5,uniform,shifted,exact,0.9631216293288501,0.9890579367628451,1.0,0.8930772117360632,-0.03687837067114985,-0.010942063237154864,0.025936307433994988,0.014068914270895882,10,0,0,0.008720003407128918
1.0,mixed,medium,1.5,uniform,shifted,noisy,0.9586997060237467,0.9888203554695387,1.0,0.8930772117360632,-0.04130029397625332,-0.01117964453046133,0.030120649445791993,0.01776967287921363,10,0,0,0.011013757356589687
1.0,mixed,medium,2.0,type-noisy,correct,exact,0.8857186107203633,0.9026898853644811,1.0,0.8930772117360632,-0.11428138927963664,-0.09731011463551889,0.01697127464411776,0.01710674760472504,10,0,0,0.010602872014557941
1.0,mixed,medium,2.0,type-noisy,correct,noisy,0.8644426879176436,0.8790816562417382,1.0,0.8930772117360632,-0.13555731208235636,-0.1209183437582618,0.014638968324094536,0.014386636182139253,10,0,0,0.008916929487934816
1.0,mixed,medium,2.0,type-noisy,shifted,exact,0.8900672140590077,0.9513393756240156,1.0,0.8930772117360632,-0.10993278594099243,-0.048660624375984396,0.06127216156500802,0.01563978664204598,10,0,0,0.0096936401899566
1.0,mixed,medium,2.0,type-noisy,shifted,noisy,0.8896276231699531,0.9366406328266063,1.0,0.8930772117360632,-0.11037237683004682,-0.06335936717339379,0.047013009656653025,0.02168864949063406,10,0,0,0.013442764225637057
1.0,mixed,medium,2.0,uniform,correct,exact,0.902392944997049,0.9085955640278243,1.0,0.8930772117360632,-0.09760705500295105,-0.09140443597217565,0.006202619030775414,0.011715817044385301,10,0,0,0.007261538635975594
1.0,mixed,medium,2.0,uniform,correct,noisy,0.8692398998529413,0.8785892564388194,1.0,0.8930772117360632,-0.13076010014705872,-0.12141074356118058,0.009349356585878132,0.01207228212800974,10,0,0,0.007482477983808415
1.0,mixed,medium,2.0,uniform,shifted,exact,0.895711042757695,0.9628263560862619,1.0,0.8930772117360632,-0.10428895724230496,-0.03717364391373804,0.0671153133285669,0.024621810342644674,10,0,0,0.015260756156691807
1.0,mixed,medium,2.0,uniform,shifted,noisy,0.8949833104375389,0.9597313410762449,1.0,0.8930772117360632,-0.1050166895624612,-0.04026865892375512,0.06474803063870607,0.019541500557312193,10,0,0,0.01211194752907703
1.0,reverse,high,0.5,type-noisy,correct,exact,0.9982323491156405,0.9982323491156405,1.0,0.9881063302072324,-0.001767650884359462,-0.001767650884359462,0.0,0.0,10,0,0,0.0
1.0,reverse,high,0.5,type-noisy,correct,noisy,0.9964442911223808,0.9964442911223808,1.0,0.9881063302072324,-0.0035557088776192345,-0.0035557088776192345,0.0,0.0,10,0,0,0.0
1.0,reverse,high,0.5,type-noisy,shifted,exact,0.9948569633931147,0.9948569633931147,1.0,0.9881063302072324,-0.005143036606885254,-0.005143036606885254,0.0,0.0,10,0,0,0.0
1.0,reverse,high,0.5,type-noisy,shifted,noisy,0.9946667823313712,0.9946667823313712,1.0,0.9881063302072324,-0.005333217668628776,-0.005333217668628776,0.0,0.0,10,0,0,0.0
1.0,reverse,high,0.5,uniform,correct,exact,0.9996141039596553,0.9996141039596553,1.0,0.9881063302072324,-0.00038589604034463545,-0.00038589604034463545,0.0,0.0,10,0,0,0.0
1.0,reverse,high,0.5,uniform,correct,noisy,0.9992193353423128,0.9992193353423128,1.0,0.9881063302072324,-0.0007806646576872245,-0.0007806646576872245,0.0,0.0,10,0,0,0.0
1.0,reverse,high,0.5,uniform,shifted,exact,0.9963832874310692,0.9963832874310692,1.0,0.9881063302072324,-0.0036167125689309356,-0.0036167125689309356,0.0,0.0,10,0,0,0.0
1.0,reverse,high,0.5,uniform,shifted,noisy,0.997152776556474,0.997152776556474,1.0,0.9881063302072324,-0.0028472234435259923,-0.0028472234435259923,0.0,0.0,10,0,0,0.0
1.0,reverse,high,1.0,type-noisy,correct,exact,0.995736061683407,0.995736061683407,1.0,0.9881063302072324,-0.004263938316593041,-0.004263938316593041,0.0,0.0,10,0,0,0.0
1.0,reverse,high,1.0,type-noisy,correct,noisy,0.9935670598474919,0.9935211841416027,1.0,0.9881063302072324,-0.006432940152508027,-0.006478815858397357,-4.5875705889331095e-05,0.00014507171987828668,10,0,0,8.991638354308894e-05
1.0,reverse,high,1.0,type-noisy,shifted,exact,0.979719488899258,0.9917987518717307,1.0,0.9881063302072324,-0.02028051110074197,-0.008201248128269178,0.012079262972472794,0.01040620206295033,10,0,0,0.006449830860929723
1.0,reverse,high,1.0,type-noisy,shifted,noisy,0.9824747487343496,0.9902952258246438,1.0,0.9881063302072324,-0.017525251265650466,-0.009704774175356201,0.007820477090294264,0.00905526845567253,10,0,0,0.005612513536263328
1.0,reverse,high,1.0,uniform,correct,exact,1.0,1.0,1.0,0.9881063302072324,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,reverse,high,1.0,uniform,correct,noisy,1.0,1.0,1.0,0.9881063302072324,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,reverse,high,1.0,uniform,shifted,exact,1.0,0.9954121860227689,1.0,0.9881063302072324,0.0,-0.004587813977231181,-0.004587813977231181,0.001814299909107328,10,0,0,0.0011245147339974623
1.0,reverse,high,1.0,uniform,shifted,noisy,1.0,0.9941439465076021,1.0,0.9881063302072324,0.0,-0.005856053492397817,-0.005856053492397817,0.0015079770301428094,10,0,0,0.0009346538465956623
1.0,reverse,high,1.5,type-noisy,correct,exact,0.9875961774750255,0.9886672437710283,1.0,0.9881063302072324,-0.012403822524974416,-0.011332756228971652,0.0010710662960027651,0.0027959351875732363,10,0,0,0.0017329385830565402
1.0,reverse,high,1.5,type-noisy,correct,noisy,0.975506782438392,0.97933418335425,1.0,0.9881063302072324,-0.024493217561608084,-0.0206658166457499,0.0038274009158581813,0.004536705385570117,10,0,0,0.002811879129944575
1.0,reverse,high,1.5,type-noisy,shifted,exact,0.9360403264896598,0.9805882174522644,1.0,0.9881063302072324,-0.06395967351034015,-0.01941178254773568,0.044547890962604475,0.028784184747801846,10,0,0,0.0178406225412501
1.0,reverse,high,1.5,type-noisy,shifted,noisy,0.9507378805134774,0.9856496788409134,1.0,0.9881063302072324,-0.04926211948652258,-0.014350321159086622,0.03491179832743596,0.020021703848689135,10,0,0,0.012409580612646513
1.0,reverse,high,1.5,uniform,correct,exact,0.9947150361232457,0.9947150361232457,1.0,0.9881063302072324,-0.005284963876754245,-0.005284963876754245,0.0,0.0,10,0,0,0.0
1.0,reverse,high,1.5,uniform,correct,noisy,0.9784099660444013,0.9789723257267948,1.0,0.9881063302072324,-0.02159003395559871,-0.021027674273205288,0.0005623596823934208,0.0021004085431152665,10,0,0,0.001301846702571563
1.0,reverse,high,1.5,uniform,shifted,exact,0.9484063310925333,0.9838350211775067,1.0,0.9881063302072324,-0.05159366890746671,-0.016164978822493382,0.035428690084973326,0.012118308225891489,10,0,0,0.007511005254827186
1.0,reverse,high,1.5,uniform,shifted,noisy,0.9423061669884071,0.9830037297026694,1.0,0.9881063302072324,-0.05769383301159302,-0.016996270297330574,0.04069756271426245,0.012394538337179805,10,0,0,0.0076822144515857884
1.0,reverse,high,2.0,type-noisy,correct,exact,0.9956955532005605,0.9972818378649941,1.0,0.9881063302072324,-0.004304446799439632,-0.0027181621350058304,0.0015862846644338013,0.003159858839322229,10,0,0,0.0019585007993073566
1.0,reverse,high,2.0,type-noisy,correct,noisy,0.9671822850306716,0.9689485479054184,1.0,0.9881063302072324,-0.03281771496932843,-0.031051452094581565,0.00176626287474686,0.002861331114832608,10,0,0,0.0017734713987048486
1.0,reverse,high,2.0,type-noisy,shifted,exact,0.8949613194275969,0.9570509485887214,1.0,0.9881063302072324,-0.1050386805724032,-0.04294905141127856,0.062089629161124635,0.013179571789080089,10,0,0,0.008168783226081899
1.0,reverse,high,2.0,type-noisy,shifted,noisy,0.8830493269273927,0.9414690494770298,1.0,0.9881063302072324,-0.11695067307260745,-0.058530950522970214,0.05841972254963722,0.022255887537905424,10,0,0,0.013794342009794276
1.0,reverse,high,2.0,uniform,correct,exact,0.9990207666724344,0.999742847588472,1.0,0.9881063302072324,-0.0009792333275654096,-0.0002571524115281054,0.0007220809160373043,0.0010741614781198264,10,0,0,0.0006657721817516673
1.0,reverse,high,2.0,uniform,correct,noisy,0.9626541319111407,0.9645612278134689,1.0,0.9881063302072324,-0.0373458680888592,-0.0354387721865312,0.0019070959023280043,0.0037031549569506803,10,0,0,0.0022952392217313587
1.0,reverse,high,2.0,uniform,shifted,exact,0.8937855596802807,0.9629622455228605,1.0,0.9881063302072324,-0.1062144403197193,-0.0370377544771396,0.0691766858425797,0.016239564338017123,10,0,0,0.010065386257327813
1.0,reverse,high,2.0,uniform,shifted,noisy,0.8994747316561188,0.9627068937896315,1.0,0.9881063302072324,-0.10052526834388123,-0.03729310621036861,0.0632321621335126,0.014585019135974353,10,0,0,0.009039888516616723
1.0,reverse,low,0.5,type-noisy,correct,exact,0.9961138220471435,0.9961138220471435,1.0,0.9992007817340575,-0.003886177952856473,-0.003886177952856473,0.0,0.0,10,0,0,0.0
1.0,reverse,low,0.5,type-noisy,correct,noisy,0.9943817411135442,0.9943817411135442,1.0,0.9992007817340575,-0.005618258886455918,-0.005618258886455918,0.0,0.0,10,0,0,0.0
1.0,reverse,low,0.5,type-noisy,shifted,exact,0.9839724912089316,0.9839724912089316,1.0,0.9992007817340575,-0.016027508791068436,-0.016027508791068436,0.0,0.0,10,0,0,0.0
1.0,reverse,low,0.5,type-noisy,shifted,noisy,0.9890233043348282,0.9890233043348282,1.0,0.9992007817340575,-0.010976695665171921,-0.010976695665171921,0.0,0.0,10,0,0,0.0
1.0,reverse,low,0.5,uniform,correct,exact,0.9981675313411728,0.9981675313411728,1.0,0.9992007817340575,-0.0018324686588271466,-0.0018324686588271466,0.0,0.0,10,0,0,0.0
1.0,reverse,low,0.5,uniform,correct,noisy,0.9958092484607268,0.9958092484607268,1.0,0.9992007817340575,-0.004190751539273207,-0.004190751539273207,0.0,0.0,10,0,0,0.0
1.0,reverse,low,0.5,uniform,shifted,exact,0.9935873481454511,0.9935873481454511,1.0,0.9992007817340575,-0.006412651854549023,-0.006412651854549023,0.0,0.0,10,0,0,0.0
1.0,reverse,low,0.5,uniform,shifted,noisy,0.9953557383578978,0.9953557383578978,1.0,0.9992007817340575,-0.004644261642102243,-0.004644261642102243,0.0,0.0,10,0,0,0.0
1.0,reverse,low,1.0,type-noisy,correct,exact,0.9927180445074345,0.9927180445074345,1.0,0.9992007817340575,-0.0072819554925654065,-0.0072819554925654065,0.0,0.0,10,0,0,0.0
1.0,reverse,low,1.0,type-noisy,correct,noisy,0.9901770757426963,0.9894384084505266,1.0,0.9992007817340575,-0.009822924257303777,-0.010561591549473448,-0.0007386672921696702,0.002335871076325217,10,0,0,0.0014477878926525535
1.0,reverse,low,1.0,type-noisy,shifted,exact,0.9748988398573217,0.984320742449207,1.0,0.9992007817340575,-0.02510116014267828,-0.015679257550793035,0.009421902591885245,0.010046542565125926,10,0,0,0.006226911594663174
1.0,reverse,low,1.0,type-noisy,shifted,noisy,0.9845848863028813,0.9892563583077552,1.0,0.9992007817340575,-0.015415113697118621,-0.010743641692244899,0.004671472004873722,0.00547198964334422,10,0,0,0.003391574318740752
1.0,reverse,low,1.0,uniform,correct,exact,1.0,1.0,1.0,0.9992007817340575,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,reverse,low,1.0,uniform,correct,noisy,1.0,1.0,1.0,0.9992007817340575,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,reverse,low,1.0,uniform,shifted,exact,1.0,0.9861739610062419,1.0,0.9992007817340575,0.0,-0.013826038993758139,-0.013826038993758139,0.005193428200351964,10,0,0,0.003218920147621651
1.0,reverse,low,1.0,uniform,shifted,noisy,1.0,0.9879046465886251,1.0,0.9992007817340575,0.0,-0.012095353411374887,-0.012095353411374887,0.006255271795858963,10,0,0,0.0038770576266319223
1.0,reverse,low,1.5,type-noisy,correct,exact,0.9947848966480134,0.9979934605198484,1.0,0.9992007817340575,-0.005215103351986716,-0.0020065394801516367,0.0032085638718350796,0.004870517428390289,10,0,0,0.003018777977622833
1.0,reverse,low,1.5,type-noisy,correct,noisy,0.9800152597350967,0.9870578501285653,1.0,0.9992007817340575,-0.019984740264903256,-0.012942149871434683,0.007042590393468573,0.00643784950664051,10,0,0,0.003990220464177559
1.0,reverse,low,1.5,type-noisy,shifted,exact,0.9428829593091714,0.9779372461177456,1.0,0.9992007817340575,-0.05711704069082849,-0.022062753882254472,0.03505428680857402,0.03381963184434467,10,0,0,0.020961624986272093
1.0,reverse,low,1.5,type-noisy,shifted,noisy,0.973039458982172,0.9863380323909812,1.0,0.9992007817340575,-0.02696054101782791,-0.013661967609018777,0.013298573408809133,0.015693346755388665,10,0,0,0.009726837092136932
1.0,reverse,low,1.5,uniform,correct,exact,0.9980255789071458,0.9980255789071458,1.0,0.9992007817340575,-0.001974421092854184,-0.001974421092854184,0.0,0.0,10,0,0,0.0
1.0,reverse,low,1.5,uniform,correct,noisy,0.991736450999053,0.9940486854946877,1.0,0.9992007817340575,-0.008263549000946868,-0.005951314505312155,0.0023122344956347128,0.0035609876962372253,10,0,0,0.002207123040629306
1.0,reverse,low,1.5,uniform,shifted,exact,0.9755442310570501,0.9833051363023527,1.0,0.9992007817340575,-0.02445576894294994,-0.016694863697647222,0.0077609052453027185,0.005014989870312785,10,0,0,0.0031083229248407237
1.0,reverse,low,1.5,uniform,shifted,noisy,0.9843189989934462,0.990830035362754,1.0,0.9992007817340575,-0.01568100100655382,-0.009169964637246019,0.006511036369307799,0.0053105285206487204,10,0,0,0.003291499678088758
1.0,reverse,low,2.0,type-noisy,correct,exact,0.9954867161617837,1.0,1.0,0.9992007817340575,-0.0045132838382161864,0.0,0.0045132838382161864,0.005454384516154695,10,0,0,0.003380662547859244
1.0,reverse,low,2.0,type-noisy,correct,noisy,0.9515682660539712,0.9732684928762222,1.0,0.9992007817340575,-0.04843173394602884,-0.026731507123777743,0.0217002268222511,0.016487442784304144,10,0,0,0.01021902291006143
1.0,reverse,low,2.0,type-noisy,shifted,exact,0.8758427901381687,0.9747228035118237,1.0,0.9992007817340575,-0.12415720986183136,-0.025277196488176213,0.09888001337365514,0.03347682746812246,10,0,0,0.02074915263260794
1.0,reverse,low,2.0,type-noisy,shifted,noisy,0.9228368535144764,0.98283302928397,1.0,0.9992007817340575,-0.0771631464855237,-0.01716697071602996,0.059996175769493745,0.04121186666519199,10,0,0,0.025543379596678212
1.0,reverse,low,2.0,uniform,correct,exact,0.9974083772353038,0.9992666760512439,1.0,0.9992007817340575,-0.0025916227646961,-0.0007333239487560594,0.0018582988159400403,0.0029956979233389425,10,0,0,0.0018567528094391584
1.0,reverse,low,2.0,uniform,correct,noisy,0.9620569144779558,0.979258622106682,1.0,0.9992007817340575,-0.03794308552204416,-0.020741377893317915,0.017201707628726248,0.013925173417823941,10,0,0,0.008630911903378419
1.0,reverse,low,2.0,uniform,shifted,exact,0.8779476363559822,0.9704610348790219,1.0,0.9992007817340575,-0.12205236364401792,-0.02953896512097819,0.09251339852303972,0.013816900812902527,10,0,0,0.00856380384758718
1.0,reverse,low,2.0,uniform,shifted,noisy,0.9183124742046594,0.981344909667478,1.0,0.9992007817340575,-0.08168752579534068,-0.01865509033252193,0.06303243546281875,0.0376168486332485,10,0,0,0.023315164335456003
1.0,reverse,medium,0.5,type-noisy,correct,exact,0.997589088052454,0.997589088052454,1.0,0.9937839030911159,-0.0024109119475459904,-0.0024109119475459904,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,0.5,type-noisy,correct,noisy,0.9963845208167023,0.9963845208167023,1.0,0.9937839030911159,-0.003615479183297765,-0.003615479183297765,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,0.5,type-noisy,shifted,exact,0.9895809346369884,0.9895809346369884,1.0,0.9937839030911159,-0.010419065363011593,-0.010419065363011593,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,0.5,type-noisy,shifted,noisy,0.9900013941716557,0.9900013941716557,1.0,0.9937839030911159,-0.009998605828344387,-0.009998605828344387,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,0.5,uniform,correct,exact,0.9992870210687727,0.9992870210687727,1.0,0.9937839030911159,-0.0007129789312272927,-0.0007129789312272927,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,0.5,uniform,correct,noisy,0.9976613572194977,0.9976613572194977,1.0,0.9937839030911159,-0.002338642780502431,-0.002338642780502431,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,0.5,uniform,shifted,exact,0.992863706014982,0.992863706014982,1.0,0.9937839030911159,-0.007136293985018027,-0.007136293985018027,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,0.5,uniform,shifted,noisy,0.9950056815339675,0.9950056815339675,1.0,0.9937839030911159,-0.004994318466032521,-0.004994318466032521,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,1.0,type-noisy,correct,exact,0.995444335089001,0.9959159275758248,1.0,0.9937839030911159,-0.00455566491099898,-0.0040840724241752,0.00047159248682377975,0.0014913063857860895,10,0,0,0.0009243212741746082
1.0,reverse,medium,1.0,type-noisy,correct,noisy,0.9940079533460494,0.9940079533460494,1.0,0.9937839030911159,-0.005992046653950633,-0.005992046653950633,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,1.0,type-noisy,shifted,exact,0.9805137453011424,0.9896576378945008,1.0,0.9937839030911159,-0.01948625469885764,-0.010342362105499181,0.00914389259335846,0.016956196784656066,10,0,0,0.010509559649533208
1.0,reverse,medium,1.0,type-noisy,shifted,noisy,0.9882259556664256,0.991351747588267,1.0,0.9937839030911159,-0.011774044333574363,-0.00864825241173286,0.003125791921841503,0.004887896272109405,10,0,0,0.0030295494965563267
1.0,reverse,medium,1.0,uniform,correct,exact,1.0,1.0,1.0,0.9937839030911159,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,1.0,uniform,correct,noisy,1.0,1.0,1.0,0.9937839030911159,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,reverse,medium,1.0,uniform,shifted,exact,1.0,0.9903669642472298,1.0,0.9937839030911159,0.0,-0.009633035752770257,-0.009633035752770257,0.00200732639043469,10,0,0,0.0012441537866230577
1.0,reverse,medium,1.0,uniform,shifted,noisy,1.0,0.9904691540782776,1.0,0.9937839030911159,0.0,-0.00953084592172242,-0.00953084592172242,0.003107661059649119,10,0,0,0.0019261482802835057
1.0,reverse,medium,1.5,type-noisy,correct,exact,0.9852594388756353,0.9881795162887782,1.0,0.9937839030911159,-0.014740561124364759,-0.011820483711221885,0.002920077413142874,0.0045052232434972285,10,0,0,0.002792366296128592
1.0,reverse,medium,1.5,type-noisy,correct,noisy,0.9730823502460927,0.9802081186735659,1.0,0.9937839030911159,-0.026917649753907324,-0.019791881326434058,0.007125768427473267,0.007009378790197211,10,0,0,0.004344457984140145
1.0,reverse,medium,1.5,type-noisy,shifted,exact,0.9163879027597852,0.983668313063277,1.0,0.9937839030911159,-0.08361209724021476,-0.01633168693672299,0.06728041030349177,0.04771601781225581,10,0,0,0.029574694243339028
1.0,reverse,medium,1.5,type-noisy,shifted,noisy,0.9380164989425308,0.9879740993743835,1.0,0.9937839030911159,-0.06198350105746916,-0.012025900625616459,0.0499576004318527,0.02274658207347143,10,0,0,0.014098477633880547
1.0,reverse,medium,1.5,uniform,correct,exact,0.9914403230988189,0.9931319412485784,1.0,0.9937839030911159,-0.008559676901181234,-0.006868058751421646,0.0016916181497595884,0.0021946811029787713,10,0,0,0.0013602774405361195
1.0,reverse,medium,1.5,uniform,correct,noisy,0.9844945892500272,0.984283250779006,1.0,0.9937839030911159,-0.015505410749972748,-0.01571674922099392,-0.00021133847102117187,0.002550962250653785,10,0,0,0.0015811027836863615
1.0,reverse,medium,1.5,uniform,shifted,exact,0.9383872678726487,0.9895150719247411,1.0,0.9937839030911159,-0.06161273212735126,-0.010484928075258826,0.051127804052092427,0.008247482389044289,10,0,0,0.00511184254505535
1.0,reverse,medium,1.5,uniform,shifted,noisy,0.9382941261454792,0.9897506846141125,1.0,0.9937839030911159,-0.061705873854520754,-0.01024931538588748,0.05145655846863327,0.012549289496006807,10,0,0,0.007778130213544772
1.0,reverse,medium,2.0,type-noisy,correct,exact,0.9946126194313145,0.9969884788116083,1.0,0.9937839030911159,-0.005387380568685485,-0.0030115211883917524,0.0023758593802937324,0.004631065909950864,10,0,0,0.0028703643888817725
1.0,reverse,medium,2.0,type-noisy,correct,noisy,0.9508497793083273,0.9644531429057166,1.0,0.9937839030911159,-0.0491502206916728,-0.03554685709428337,0.013603363597389428,0.010227328600739985,10,0,0,0.006338963940434952
1.0,reverse,medium,2.0,type-noisy,shifted,exact,0.8492785414140211,0.9724881599312241,1.0,0.9937839030911159,-0.15072145858597877,-0.027511840068775984,0.12320961851720277,0.026880948853759624,10,0,0,0.01666098471269708
1.0,reverse,medium,2.0,type-noisy,shifted,noisy,0.8518943687344127,0.9615136785766136,1.0,0.9937839030911159,-0.14810563126558735,-0.03848632142338645,0.10961930984220089,0.040441520214632,10,0,0,0.025065913919923827
1.0,reverse,medium,2.0,uniform,correct,exact,0.9980257246408843,0.9995027462280316,1.0,0.9937839030911159,-0.001974275359115707,-0.0004972537719684311,0.001477021587147276,0.0019131377606272707,10,0,0,0.001185775069046211
1.0,reverse,medium,2.0,uniform,correct,noisy,0.9605757454928184,0.9653447450257693,1.0,0.9937839030911159,-0.03942425450718149,-0.03465525497423079,0.004768999532950702,0.012539688443210071,10,0,0,0.007772179419369222
1.0,reverse,medium,2.0,uniform,shifted,exact,0.8410582230312842,0.9794827419490696,1.0,0.9937839030911159,-0.15894177696871575,-0.02051725805093042,0.13842451891778534,0.013668409646418692,10,0,0,0.008471768069080362
1.0,reverse,medium,2.0,uniform,shifted,noisy,0.8452803467223348,0.9804012735209204,1.0,0.9937839030911159,-0.15471965327766526,-0.01959872647907961,0.13512092679858564,0.008062560525074765,10,0,0,0.004997226786311076
1.0,separated,high,0.5,type-noisy,correct,exact,0.9980126980557266,0.9980126980557266,1.0,0.9130397723065308,-0.0019873019442735117,-0.0019873019442735117,0.0,0.0,10,0,0,0.0
1.0,separated,high,0.5,type-noisy,correct,noisy,0.9992039275076637,0.9992039275076637,1.0,0.9130397723065308,-0.0007960724923363416,-0.0007960724923363416,0.0,0.0,10,0,0,0.0
1.0,separated,high,0.5,type-noisy,shifted,exact,0.99826132880095,0.99826132880095,1.0,0.9130397723065308,-0.0017386711990501457,-0.0017386711990501457,0.0,0.0,10,0,0,0.0
1.0,separated,high,0.5,type-noisy,shifted,noisy,1.0,1.0,1.0,0.9130397723065308,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,separated,high,0.5,uniform,correct,exact,1.0,1.0,1.0,0.9130397723065308,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,separated,high,0.5,uniform,correct,noisy,0.996109607908642,0.996109607908642,1.0,0.9130397723065308,-0.003890392091358019,-0.003890392091358019,0.0,0.0,10,0,0,0.0
1.0,separated,high,0.5,uniform,shifted,exact,1.0,1.0,1.0,0.9130397723065308,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,separated,high,0.5,uniform,shifted,noisy,1.0,1.0,1.0,0.9130397723065308,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,separated,high,1.0,type-noisy,correct,exact,0.9927246640691006,0.9930827120521377,1.0,0.9130397723065308,-0.007275335930899374,-0.006917287947862294,0.00035804798303707975,0.0011322471380265041,10,0,0,0.0007017740467526763
1.0,separated,high,1.0,type-noisy,correct,noisy,0.9912789968486331,0.9908785417292452,1.0,0.9130397723065308,-0.008721003151366891,-0.009121458270754923,-0.00040045511938803237,0.001266350277940836,10,0,0,0.0007848920340005434
1.0,separated,high,1.0,type-noisy,shifted,exact,0.9896932902067874,0.9896932902067874,1.0,0.9130397723065308,-0.010306709793212576,-0.010306709793212576,0.0,0.0,10,0,0,0.0
1.0,separated,high,1.0,type-noisy,shifted,noisy,0.994243938949055,0.994243938949055,1.0,0.9130397723065308,-0.005756061050944927,-0.005756061050944927,0.0,0.0,10,0,0,0.0
1.0,separated,high,1.0,uniform,correct,exact,1.0,1.0,1.0,0.9130397723065308,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,separated,high,1.0,uniform,correct,noisy,1.0,1.0,1.0,0.9130397723065308,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,separated,high,1.0,uniform,shifted,exact,1.0,1.0,1.0,0.9130397723065308,0.0,0.0,0.0,0.0,10,0,0,0.0
1.0,separated,high,1.0,uniform,shifted,noisy,0.9996391300466548,0.9996391300466548,1.0,0.9130397723065308,-0.00036086995334519976,-0.00036086995334519976,0.0,0.0,10,0,0,0.0
1.0,separated,high,1.5,type-noisy,correct,exact,0.9709230047576212,0.9723206867367411,1.0,0.9130397723065308,-0.029076995242378934,-0.02767931326325892,0.0013976819791200134,0.002229936702373462,10,0,0,0.001382129087431008
1.0,separated,high,1.5,type-noisy,correct,noisy,0.9537376046217118,0.9550396402505589,1.0,0.9130397723065308,-0.046262395378288336,-0.044960359749441126,0.0013020356288472091,0.002724759012652091,10,0,0,0.0016888231327902227
1.0,separated,high,1.5,type-noisy,shifted,exact,0.9725332317633268,0.9728872601496196,1.0,0.9130397723065308,-0.0274667682366731,-0.027112739850380353,0.0003540283862927485,0.0008013407177012782,10,0,0,0.0004966761225549294
1.0,separated,high,1.5,type-noisy,shifted,noisy,0.964343649200409,0.96417803049806,1.0,0.9130397723065308,-0.035656350799590994,-0.03582196950193998,-0.00016561870234897967,0.001395647370805009,10,0,0,0.0008650312024252051
1.0,separated,high,1.5,uniform,correct,exact,0.9751018890618763,0.9754004646654266,1.0,0.9130397723065308,-0.024898110938123642,-0.024599535334573396,0.00029857560355024405,0.0006385404829836351,10,0,0,0.0003957714916726462
1.0,separated,high,1.5,uniform,correct,noisy,0.9581054289075835,0.9593138702759564,1.0,0.9130397723065308,-0.04189457109241653,-0.04068612972404362,0.0012084413683729144,0.0033938030076379106,10,0,0,0.0021035008970768615
1.0,separated,high,1.5,uniform,shifted,exact,0.9767890567616522,0.9767890567616522,1.0,0.9130397723065308,-0.023210943238347735,-0.023210943238347735,0.0,0.0,10,0,0,0.0
1.0,separated,high,1.5,uniform,shifted,noisy,0.9668025694260611,0.9665699605208982,1.0,0.9130397723065308,-0.03319743057393879,-0.03343003947910185,-0.00023260890516305644,0.0019244140660914445,10,0,0,0.0011927641955824949
1.0,separated,high,2.0,type-noisy,correct,exact,0.9458817201083717,0.9468454657696579,1.0,0.9130397723065308,-0.054118279891628304,-0.05315453423034213,0.000963745661286175,0.0022998355082383703,10,0,0,0.001425452816153781
1.0,separated,high,2.0,type-noisy,correct,noisy,0.9269840974255003,0.9310214765636416,1.0,0.9130397723065308,-0.07301590257449983,-0.06897852343635827,0.00403737913814155,0.008863763971255817,10,0,0,0.005493817827096295
1.0,separated,high,2.0,type-noisy,shifted,exact,0.9519709540472764,0.952604160299711,1.0,0.9130397723065308,-0.0480290459527236,-0.04739583970028901,0.0006332062524345927,0.002061493498019103,10,0,0,0.0012777269077321625
1.0,separated,high,2.0,type-noisy,shifted,noisy,0.9334541895590209,0.939319109971365,1.0,0.9130397723065308,-0.06654581044097904,-0.0606808900286349,0.005864920412344143,0.008492913901836329,10,0,0,0.005263962572696054
1.0,separated,high,2.0,uniform,correct,exact,0.9584330622314227,0.9593581537672916,1.0,0.9130397723065308,-0.04156693776857732,-0.040641846232708424,0.0009250915358688938,0.0049472624544479055,10,0,0,0.0030663450375833174
